,Name,Address,Geocodes
213,Gould Bus Svc Inc,"400 S Washington St, Baltimore, MD 21231, USA","{'lat': 39.2866661, 'lng': -76.5889727}"
214,First Student Inc,"812 S Glover Ave #2, Urbana, IL 61802, USA","{'lat': 40.1059861, 'lng': -88.19280800000001}"
215,First Student Inc,"619 US-45, Tolono, IL 61880, USA","{'lat': 39.9694538, 'lng': -88.26575559999999}"
216,First Student,"17 Commercial Ct, Glen Carbon, IL 62034, USA","{'lat': 38.7811424, 'lng': -89.9622423}"
217,First Student Inc,"17 Commercial Ct, Glen Carbon, IL 62034, USA","{'lat': 38.7811424, 'lng': -89.9622423}"
218,Monticello Bus Service Inc,"1416 Clark Ln, Litchfield, IL 62056, USA","{'lat': 39.1857715, 'lng': -89.6415763}"
219,Southwestern Ill Bus Co LLC II,"2421 Old Plank Rd, Chester, IL 62233, USA","{'lat': 37.9306636, 'lng': -89.8038832}"
220,Southwestern Illinois Bus Co,"2421 Old Plank Rd, Chester, IL 62233, USA","{'lat': 37.9306636, 'lng': -89.8038832}"
221,Voges Services Inc,"10516 State Rte 153, Coulterville, IL 62237, USA","{'lat': 38.1926546, 'lng': -89.6103203}"
222,Midwest Transit Equipment Inc,"725 N Belt W, Swansea, IL 62226, USA","{'lat': 38.5370084, 'lng': -89.99034770000002}"
223,First Student Inc,"3596 George St, Highland, IL 62249, USA","{'lat': 38.7842557, 'lng': -89.6336235}"
224,West Bus Service Inc,"700 New Era Rd, Carbondale, IL 62901, USA","{'lat': 37.7345379, 'lng': -89.2472018}"
225,West Bus Svc Inc,"700 New Era Rd, Carbondale, IL 62901, USA","{'lat': 37.7345379, 'lng': -89.2472018}"
226,Laidlaw Transit Inc,"555 S Dirksen Pkwy, Springfield, IL 62703, USA","{'lat': 39.7964194, 'lng': -89.6072477}"
227,First Transit Inc,"555 S Dirksen Pkwy, Springfield, IL 62703, USA","{'lat': 39.7964194, 'lng': -89.6072477}"
228,First Student,"555 S Dirksen Pkwy, Springfield, IL 62703, USA","{'lat': 39.7964194, 'lng': -89.6072477}"
229,B & S School Bus Svc,"1807 Mc Crary St, Metropolis, IL 62960, USA","{'lat': 37.1611904, 'lng': -88.7306977}"
230,Ic Buses Corp,"4201 Winfield Rd, Warrenville, IL 60555, USA","{'lat': 41.8090112, 'lng': -88.16646709999999}"
231,Brightbill Transportation Inc,"2701 E Cumberland St, Lebanon, PA 17042, USA","{'lat': 40.3619701, 'lng': -76.356658}"
232,FirstGroup America,"155 N Main St, Andrews, IN 46702, USA","{'lat': 40.86024099999999, 'lng': -85.6011879}"
233,FirstGroup America,"705 N Central Ave #300, Phoenix, AZ 85004, USA","{'lat': 33.4560991, 'lng': -112.0734525}"
234,"Laidlaw International, Inc.","705 N Central Ave #300, Phoenix, AZ 85004, USA","{'lat': 33.4560991, 'lng': -112.0734525}"
235,FirstGroup America,"200 Hahn Rd, Roaring Brook Township, PA 18444, USA","{'lat': 41.3901628, 'lng': -75.5281038}"
236,FirstGroup America,"85 Railroad St, Rochester, NY 14609, USA","{'lat': 43.1632932, 'lng': -77.58677399999999}"
237,"Laidlaw International, Inc.","600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
238,Student Transportation of America Inc,"3349 NJ-138 STE D BLDG B, Wall Township, NJ 07719, USA","{'lat': 40.1695759, 'lng': -74.0891247}"
239,"Laidlaw International, Inc.","301 Duck Rd STE G, Kitty Hawk, NC 27949, USA","{'lat': 36.1404989, 'lng': -75.7377168}"
240,FirstGroup America,"3601 S Broad St, Philadelphia, PA 19148, USA","{'lat': 39.9012015, 'lng': -75.17197949999999}"
241,We Transport Inc,"303 Sunnyside Blvd #30, Plainview, NY 11803, USA","{'lat': 40.7976304, 'lng': -73.4665431}"
242,FirstGroup America,"600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
243,Ethan Allen Enterprises Inc,"113 Hunter St, Kingston, NY 12401, USA","{'lat': 41.916986, 'lng': -73.98898609999999}"
244,FirstGroup America,"E 6th St, Cincinnati, OH 45202, USA","{'lat': 39.1030036, 'lng': -84.5132725}"
245,Atlantic Express Transportation Group,"7 North St, Weaverville, NC 28787, USA","{'lat': 35.6915, 'lng': -82.5618011}"
246,FirstGroup America,"8611 E 21st St, Tulsa, OK 74129, USA","{'lat': 36.134107, 'lng': -95.8808543}"
247,FirstGroup America,"705 Central Ave, Cincinnati, OH 45202, USA","{'lat': 39.1029014, 'lng': -84.5203374}"
248,Herrera Coaches Inc,"10605 Central Ave NW, Albuquerque, NM 87121, USA","{'lat': 35.0705998, 'lng': -106.7554857}"
249,County Coach Corp,"65 Cedar Pl, Wayne, NJ 07470, USA","{'lat': 40.9344914, 'lng': -74.2649058}"
250,Herrera Coaches Inc,"10605 Central Ave NW, Albuquerque, NM 87121, USA","{'lat': 35.0705998, 'lng': -106.7554857}"
251,FirstGroup America,"85 Railroad Ave, Waretown, NJ 08758, USA","{'lat': 39.7873234, 'lng': -74.20286829999999}"
252,"Laidlaw International, Inc.","313 Boston Post Rd W, Marlborough, MA 01752, USA","{'lat': 42.3373527, 'lng': -71.5949172}"
253,Michael J Connolly & Sons Inc,"609 Main St, Houston, TX 77002, USA","{'lat': 29.7592796, 'lng': -95.3624699}"
254,Durham School Services,"49 Kanes Ln, Middletown Township, NJ 07748, USA","{'lat': 40.3853829, 'lng': -74.0861649}"
255,FirstGroup America,"8643 Read Rd, East Pembroke, NY 14056, USA","{'lat': 42.9950802, 'lng': -78.309584}"
256,"Laidlaw International, Inc.","2129 W Main St, Richmond, VA 23220, USA","{'lat': 37.5498588, 'lng': -77.4683264}"
257,Atlantic Express Transportation Group,"201 N Main St, Commerce, OK 74339, USA","{'lat': 36.9352391, 'lng': -94.87775930000001}"
258,"Laidlaw International, Inc.","930 Flushing Ave #1, Brooklyn, NY 11206, USA","{'lat': 40.7015206, 'lng': -73.9341463}"
259,Student Transportation of America Inc,"3349 NJ-138, Wall Township, NJ 07719, USA","{'lat': 40.1695759, 'lng': -74.0891247}"
260,FirstGroup America,"600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
261,Hoglund Transportation Inc,"119 Oakwood Dr, Collinsville, IL 62234, USA","{'lat': 38.6507917, 'lng': -90.0146285}"
262,"First Student, Inc.","705 N Central Ave #300, Phoenix, AZ 85004, USA","{'lat': 33.4560991, 'lng': -112.0734525}"
263,All County Bus,"70 Fernbrook St, Yonkers, NY 10705, USA","{'lat': 40.924273, 'lng': -73.90654239999999}"
264,FirstGroup America,"600 Berkshire Ave, Springfield, MA 01109, USA","{'lat': 42.136994, 'lng': -72.52807200000001}"
265,FirstGroup America,"600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
266,Atlantic Express Transportation Group,"7 North St, Weaverville, NC 28787, USA","{'lat': 35.6915, 'lng': -82.5618011}"
267,FirstGroup America,"705 Central Ave, Forney, TX 75126, USA","{'lat': 32.7470051, 'lng': -96.4596988}"
268,FirstGroup America,"600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
269,FirstGroup America,"2050 Villanova Dr, Reno, NV 89502, USA","{'lat': 39.5085278, 'lng': -119.7806253}"
270,FirstGroup America,"959 Cesar E Chavez Ave, Pontiac, MI 48340, USA","{'lat': 42.658382, 'lng': -83.31977499999999}"
271,"Laidlaw International, Inc.","6097 Johnstown Utica Rd, Johnstown, OH 43031, USA","{'lat': 40.18785099999999, 'lng': -82.6073138}"
272,"A&E Transport Services, Inc.","Leray St, New York 13601, USA","{'lat': 43.9871791, 'lng': -75.9097685}"
273,FirstGroup America,"3511 Clark Ln, Columbia, MO 65202, USA","{'lat': 38.9653666, 'lng': -92.2840083}"
274,"First Student, Inc.","80 Milltown Rd, Union, NJ 07083, USA","{'lat': 40.69350240000001, 'lng': -74.30421290000001}"
275,FirstGroup America,"600 Vine St #1400, Cincinnati, OH 45202, USA","{'lat': 39.1028191, 'lng': -84.51295789999999}"
