,Name,Address,Geocodes
212,Newport News Public Sch Dist,"715 Hogan Dr, Murfreesboro, TN 37128, USA","{'lat': 35.7911167, 'lng': -86.4163382}"
213,Puyallup School District No 3,"323 12th St NW, Puyallup, WA 98371, USA","{'lat': 47.1943033, 'lng': -122.3073936}"
214,First Student Inc,"730 S 17th Ave, Maywood, IL 60153, USA","{'lat': 41.880446, 'lng': -87.85420479999999}"
215,Goose Creek Isd Trnsprtn,"1900 E Archer Rd, Baytown, TX 77521, USA","{'lat': 29.7925706, 'lng': -94.9429035}"
216,Durham School Svc,"6001 N 91st St, Milwaukee, WI 53225, USA","{'lat': 43.1264335, 'lng': -88.0275958}"
217,Durham School Svc,"11300 Alta Vista Rd, Fort Worth, TX 76244, USA","{'lat': 32.9382731, 'lng': -97.2805777}"
218,Durham School Svc,"1000 N Jefferson St, Arlington, VA 22205, USA","{'lat': 38.8801042, 'lng': -77.1318204}"
219,School Transportation,"316 Lexington Ave, New York, NY 10016, USA","{'lat': 40.7491712, 'lng': -73.977991}"
220,Transportation Department,"5093 E McKinney St, Denton, TX 76208, USA","{'lat': 33.2131089, 'lng': -97.0797608}"
221,Highline School District 401,"17910 8th Ave S, Burien, WA 98148, USA","{'lat': 47.4422281, 'lng': -122.3227523}"
222,Birdville School Dist Trnsprtn,"6205 S Broadway Ave, Tyler, TX 75703, USA","{'lat': 32.2814618, 'lng': -95.3068517}"
223,First Student Inc,"1689 Getwell Rd, Memphis, TN 38111, USA","{'lat': 35.085699, 'lng': -89.9318495}"
224,Public Transportation,"316 Lexington Ave, New York, NY 10016, USA","{'lat': 40.7491712, 'lng': -73.977991}"
225,Dousman Transport Co Inc,"313 S Main St, Verona, WI 53593, USA","{'lat': 42.9864778, 'lng': -89.5331578}"
226,"Nelson's Bus Service, Inc.","W8608 Willis Ray Rd, Whitewater, WI 53190, USA","{'lat': 42.8174358, 'lng': -88.7235233}"
227,"Chippewa Yellow Bus Company, Inc","510 E South Ave, Fresno, CA 93725, USA","{'lat': 36.6197727, 'lng': -119.7815908}"
228,Johnson School Bus Service Inc,"N87W17391 Main St, Menomonee Falls, WI 53051, USA","{'lat': 43.17704699999999, 'lng': -88.125801}"
229,Prigge's Chartered Buses Inc,"1139 Pennsylvania Ave, Des Moines, IA 50316, USA","{'lat': 41.5999549, 'lng': -93.608662}"
230,Johnson School Bus Service Inc,"808 Valley Rd, Watchung, NJ 07069, USA","{'lat': 40.6550087, 'lng': -74.4228385}"
231,Clarkston School District 250,"502 US-70, Pegram, TN 37143, USA","{'lat': 36.1020102, 'lng': -87.05288259999999}"
232,Johnson School Bus Service Inc,"3900 Co Hwy KW, Port Washington, WI 53074, USA","{'lat': 43.4197533, 'lng': -87.8695905}"
233,"Turimex, L.L.C.","6614 Harrisburg Blvd, Houston, TX 77011, USA","{'lat': 29.7376342, 'lng': -95.3096378}"
234,G & G Charter Buses,"401 N Carroll Ave Ste #164, Southlake, TX 76092, USA","{'lat': 32.9452964, 'lng': -97.13368950000002}"
235,Johnson School Bus Service Inc,"50 Morris St, Morristown, NJ 07960, USA","{'lat': 40.7979614, 'lng': -74.47782819999999}"
236,"Kobussen Buses, Ltd.","W914 County Rd CE, Kaukauna, WI 54130, USA","{'lat': 44.2561568, 'lng': -88.2332248}"
237,Fiarfax County Public School,"6525 Montrose St #2, Alexandria, VA 22312, USA","{'lat': 38.81498759999999, 'lng': -77.1634351}"
238,Carroll Independent School District,"1075 S Kimball Ave, Southlake, TX 76092, USA","{'lat': 32.9276859, 'lng': -97.1121752}"
239,Houston Independent School District,"6690 Carved Rock Dr, Houston, TX 77085, USA","{'lat': 29.6319524, 'lng': -95.4883498}"
240,Prince William County School Board,"12153 Hooe Rd, Bristow, VA 20136, USA","{'lat': 38.6910647, 'lng': -77.5156308}"
241,"Lamers Bus Lines, Inc.","2407 S Point Rd, Green Bay, WI 54313, USA","{'lat': 44.5001539, 'lng': -88.1093066}"
242,"Lamers Bus Lines, Inc.","2937 Monroe Rd, Charlotte, NC 28205, USA","{'lat': 35.2045336, 'lng': -80.8058241}"
243,Brazosport Independent School District (inc),"9211 West Rd # 143, Houston, TX 77064, USA","{'lat': 29.9016233, 'lng': -95.553214}"
244,"Riteway Bus Service, Inc","Fond du Lac, WI, USA","{'lat': 43.7730448, 'lng': -88.4470508}"
245,Wayne County Board of Education (inc),"502 US-70, Pegram, TN 37143, USA","{'lat': 36.1020102, 'lng': -87.05288259999999}"
246,Transportation Services of Watertown Inc,"211 Hiawatha St, Watertown, WI 53098, USA","{'lat': 43.2002004, 'lng': -88.7451526}"
247,Lake Stevens School District 4,"8820 E Sunnyside School Rd, Marysville, WA 98270, USA","{'lat': 48.0339204, 'lng': -122.1114678}"
248,Palmetto Bus Sales LLC,"PO Box 2898, Little Rock, AR 72203, USA","{'lat': 34.7461459, 'lng': -92.28785669999999}"
249,Western States Bus Services,"10103 W Charles Rd, Nine Mile Falls, WA 99026, USA","{'lat': 47.7804106, 'lng': -117.5533018}"
250,Bus Adventures,"1528 John Ross Rd, Chattanooga, TN 37412, USA","{'lat': 34.98984069999999, 'lng': -85.26614339999999}"
251,"First Student, Inc.","1401 VT-14, White River Junction, VT 05001, USA","{'lat': 43.6713938, 'lng': -72.3758084}"
252,"First Student, Inc","6295 Edsall Rd #600, Alexandria, VA 22312, USA","{'lat': 38.8021931, 'lng': -77.1424045}"
253,"First Student, Inc.","S Water St, Wilmington, NC 28401, USA","{'lat': 34.2327891, 'lng': -77.9492351}"
254,Durham School Services L P,"507 E 6th St, New York, NY 10009, USA","{'lat': 40.7253574, 'lng': -73.9833014}"
255,"School Services and Leasing, Inc.","1622 Oakes Rd, Racine, WI 53406, USA","{'lat': 42.7113466, 'lng': -87.8705627}"
256,"School Services and Leasing, Inc.","17600 W Liberty Ln, New Berlin, WI 53146, USA","{'lat': 42.9992649, 'lng': -88.13291339999999}"
257,Durham School Services L P,"1601 Magnolia Dr, Mesquite, TX 75149, USA","{'lat': 32.7510189, 'lng': -96.62120209999999}"
258,Durham School Services L P,"2604 Beale St, Waco, TX 76705, USA","{'lat': 31.5877182, 'lng': -97.1052583}"
259,Dousman Transport Company Inc,"N77W30902 Hartman Ct, Hartland, WI 53029, USA","{'lat': 43.1601108, 'lng': -88.3580784}"
260,Rite Way Bus Service,"6301 W Mill Rd, Milwaukee, WI 53218, USA","{'lat': 43.1332649, 'lng': -87.9895785}"
261,Birdville Independent S...,"6205 S Broadway Ave, Tyler, TX 75703, USA","{'lat': 32.2814618, 'lng': -95.3068517}"
